,id_x,matchid,player,championid,ss1,ss2,role,position,id_y,gameid,platformid,queueid,seasonid,duration,creation,version,id,win,item1,item2,item3,item4,item5,item6,trinket,kills,deaths,assists,largestkillingspree,largestmultikill,killingsprees,longesttimespentliving,doublekills,triplekills,quadrakills,pentakills,legendarykills,totdmgdealt,magicdmgdealt,physicaldmgdealt,truedmgdealt,largestcrit,totdmgtochamp,magicdmgtochamp,physdmgtochamp,truedmgtochamp,totheal,totunitshealed,dmgselfmit,dmgtoobj,dmgtoturrets,visionscore,timecc,totdmgtaken,magicdmgtaken,physdmgtaken,truedmgtaken,goldearned,goldspent,turretkills,inhibkills,totminionskilled,neutralminionskilled,ownjunglekills,enemyjunglekills,totcctimedealt,champlvl,pinksbought,wardsbought,wardsplaced,wardskilled,firstblood
70,79,17,1,11,11,4,NONE,JUNGLE,17,3186838875,EUW1,420,8,1664,1495026635492,7.10.187.9675,17,1,3046,3031,3006,3085,3072,1029,3340,15,3,9,12,1,2,290,0,0,0,0,0,182680,1735,173731,7213,843,30749,295,29703,750,2802,4,9815,20784,9993,12,0,17655,6801,10225,628,15970,14375,2,2,191,7,2,5,440,16,1,0,6,1,1
71,80,17,2,412,3,4,DUO_SUPPORT,BOT,17,3186838875,EUW1,420,8,1664,1495026635492,7.10.187.9675,17,1,3046,3031,3006,3085,3072,1029,3340,15,3,9,12,1,2,290,0,0,0,0,0,182680,1735,173731,7213,843,30749,295,29703,750,2802,4,9815,20784,9993,12,0,17655,6801,10225,628,15970,14375,2,2,191,7,2,5,440,16,1,0,6,1,1
72,81,17,3,222,4,7,DUO_CARRY,BOT,17,3186838875,EUW1,420,8,1664,1495026635492,7.10.187.9675,17,1,3046,3031,3006,3085,3072,1029,3340,15,3,9,12,1,2,290,0,0,0,0,0,182680,1735,173731,7213,843,30749,295,29703,750,2802,4,9815,20784,9993,12,0,17655,6801,10225,628,15970,14375,2,2,191,7,2,5,440,16,1,0,6,1,1
73,82,17,4,236,4,14,SOLO,MID,17,3186838875,EUW1,420,8,1664,1495026635492,7.10.187.9675,17,1,3046,3031,3006,3085,3072,1029,3340,15,3,9,12,1,2,290,0,0,0,0,0,182680,1735,173731,7213,843,30749,295,29703,750,2802,4,9815,20784,9993,12,0,17655,6801,10225,628,15970,14375,2,2,191,7,2,5,440,16,1,0,6,1,1
74,83,17,5,62,4,12,SOLO,TOP,17,3186838875,EUW1,420,8,1664,1495026635492,7.10.187.9675,17,1,3046,3031,3006,3085,3072,1029,3340,15,3,9,12,1,2,290,0,0,0,0,0,182680,1735,173731,7213,843,30749,295,29703,750,2802,4,9815,20784,9993,12,0,17655,6801,10225,628,15970,14375,2,2,191,7,2,5,440,16,1,0,6,1,1
75,84,17,6,122,4,6,SOLO,TOP,17,3186838875,EUW1,420,8,1664,1495026635492,7.10.187.9675,17,1,3046,3031,3006,3085,3072,1029,3340,15,3,9,12,1,2,290,0,0,0,0,0,182680,1735,173731,7213,843,30749,295,29703,750,2802,4,9815,20784,9993,12,0,17655,6801,10225,628,15970,14375,2,2,191,7,2,5,440,16,1,0,6,1,1
76,85,17,7,81,21,4,SOLO,MID,17,3186838875,EUW1,420,8,1664,1495026635492,7.10.187.9675,17,1,3046,3031,3006,3085,3072,1029,3340,15,3,9,12,1,2,290,0,0,0,0,0,182680,1735,173731,7213,843,30749,295,29703,750,2802,4,9815,20784,9993,12,0,17655,6801,10225,628,15970,14375,2,2,191,7,2,5,440,16,1,0,6,1,1
77,86,17,8,161,4,3,DUO_SUPPORT,BOT,17,3186838875,EUW1,420,8,1664,1495026635492,7.10.187.9675,17,1,3046,3031,3006,3085,3072,1029,3340,15,3,9,12,1,2,290,0,0,0,0,0,182680,1735,173731,7213,843,30749,295,29703,750,2802,4,9815,20784,9993,12,0,17655,6801,10225,628,15970,14375,2,2,191,7,2,5,440,16,1,0,6,1,1
78,87,17,9,51,7,4,DUO_CARRY,BOT,17,3186838875,EUW1,420,8,1664,1495026635492,7.10.187.9675,17,1,3046,3031,3006,3085,3072,1029,3340,15,3,9,12,1,2,290,0,0,0,0,0,182680,1735,173731,7213,843,30749,295,29703,750,2802,4,9815,20784,9993,12,0,17655,6801,10225,628,15970,14375,2,2,191,7,2,5,440,16,1,0,6,1,1
79,88,17,10,19,4,11,NONE,JUNGLE,17,3186838875,EUW1,420,8,1664,1495026635492,7.10.187.9675,17,1,3046,3031,3006,3085,3072,1029,3340,15,3,9,12,1,2,290,0,0,0,0,0,182680,1735,173731,7213,843,30749,295,29703,750,2802,4,9815,20784,9993,12,0,17655,6801,10225,628,15970,14375,2,2,191,7,2,5,440,16,1,0,6,1,1
80,89,18,1,99,4,14,SOLO,MID,18,3186843487,EUW1,420,8,1875,1495024225924,7.10.187.9675,18,1,1058,2045,3092,3089,3113,3158,3364,4,5,19,4,1,1,226,0,0,0,0,0,85785,67341,7979,10464,0,20021,13732,1771,4517,3242,1,4389,3658,1126,71,0,13443,6639,6360,443,12978,11675,0,0,72,2,1,1,260,16,5,0,25,7,0
81,90,18,2,22,7,4,DUO_CARRY,BOT,18,3186843487,EUW1,420,8,1875,1495024225924,7.10.187.9675,18,1,1058,2045,3092,3089,3113,3158,3364,4,5,19,4,1,1,226,0,0,0,0,0,85785,67341,7979,10464,0,20021,13732,1771,4517,3242,1,4389,3658,1126,71,0,13443,6639,6360,443,12978,11675,0,0,72,2,1,1,260,16,5,0,25,7,0
82,91,18,3,26,4,3,DUO_SUPPORT,BOT,18,3186843487,EUW1,420,8,1875,1495024225924,7.10.187.9675,18,1,1058,2045,3092,3089,3113,3158,3364,4,5,19,4,1,1,226,0,0,0,0,0,85785,67341,7979,10464,0,20021,13732,1771,4517,3242,1,4389,3658,1126,71,0,13443,6639,6360,443,12978,11675,0,0,72,2,1,1,260,16,5,0,25,7,0
83,92,18,4,59,12,4,SOLO,TOP,18,3186843487,EUW1,420,8,1875,1495024225924,7.10.187.9675,18,1,1058,2045,3092,3089,3113,3158,3364,4,5,19,4,1,1,226,0,0,0,0,0,85785,67341,7979,10464,0,20021,13732,1771,4517,3242,1,4389,3658,1126,71,0,13443,6639,6360,443,12978,11675,0,0,72,2,1,1,260,16,5,0,25,7,0
84,93,18,5,19,4,11,NONE,JUNGLE,18,3186843487,EUW1,420,8,1875,1495024225924,7.10.187.9675,18,1,1058,2045,3092,3089,3113,3158,3364,4,5,19,4,1,1,226,0,0,0,0,0,85785,67341,7979,10464,0,20021,13732,1771,4517,3242,1,4389,3658,1126,71,0,13443,6639,6360,443,12978,11675,0,0,72,2,1,1,260,16,5,0,25,7,0
85,94,18,6,412,4,3,DUO_SUPPORT,BOT,18,3186843487,EUW1,420,8,1875,1495024225924,7.10.187.9675,18,1,1058,2045,3092,3089,3113,3158,3364,4,5,19,4,1,1,226,0,0,0,0,0,85785,67341,7979,10464,0,20021,13732,1771,4517,3242,1,4389,3658,1126,71,0,13443,6639,6360,443,12978,11675,0,0,72,2,1,1,260,16,5,0,25,7,0
86,95,18,7,7,4,12,SOLO,MID,18,3186843487,EUW1,420,8,1875,1495024225924,7.10.187.9675,18,1,1058,2045,3092,3089,3113,3158,3364,4,5,19,4,1,1,226,0,0,0,0,0,85785,67341,7979,10464,0,20021,13732,1771,4517,3242,1,4389,3658,1126,71,0,13443,6639,6360,443,12978,11675,0,0,72,2,1,1,260,16,5,0,25,7,0
87,96,18,8,17,4,14,SOLO,TOP,18,3186843487,EUW1,420,8,1875,1495024225924,7.10.187.9675,18,1,1058,2045,3092,3089,3113,3158,3364,4,5,19,4,1,1,226,0,0,0,0,0,85785,67341,7979,10464,0,20021,13732,1771,4517,3242,1,4389,3658,1126,71,0,13443,6639,6360,443,12978,11675,0,0,72,2,1,1,260,16,5,0,25,7,0
88,97,18,9,64,4,11,NONE,JUNGLE,18,3186843487,EUW1,420,8,1875,1495024225924,7.10.187.9675,18,1,1058,2045,3092,3089,3113,3158,3364,4,5,19,4,1,1,226,0,0,0,0,0,85785,67341,7979,10464,0,20021,13732,1771,4517,3242,1,4389,3658,1126,71,0,13443,6639,6360,443,12978,11675,0,0,72,2,1,1,260,16,5,0,25,7,0
89,98,18,10,51,4,7,DUO_CARRY,BOT,18,3186843487,EUW1,420,8,1875,1495024225924,7.10.187.9675,18,1,1058,2045,3092,3089,3113,3158,3364,4,5,19,4,1,1,226,0,0,0,0,0,85785,67341,7979,10464,0,20021,13732,1771,4517,3242,1,4389,3658,1126,71,0,13443,6639,6360,443,12978,11675,0,0,72,2,1,1,260,16,5,0,25,7,0
90,99,19,1,420,4,12,SOLO,TOP,19,3184212544,EUW1,420,8,1541,1494859155283,7.9.186.8155,19,0,3092,2010,3158,1082,3165,0,3340,2,7,5,0,1,0,489,0,0,0,0,0,46790,41813,4515,462,0,9197,8037,1159,0,104,1,4264,477,477,26,0,11576,4721,6673,182,7792,6925,1,0,36,2,2,0,236,12,3,0,14,3,0
91,100,19,2,113,4,11,NONE,JUNGLE,19,3184212544,EUW1,420,8,1541,1494859155283,7.9.186.8155,19,0,3092,2010,3158,1082,3165,0,3340,2,7,5,0,1,0,489,0,0,0,0,0,46790,41813,4515,462,0,9197,8037,1159,0,104,1,4264,477,477,26,0,11576,4721,6673,182,7792,6925,1,0,36,2,2,0,236,12,3,0,14,3,0
92,101,19,3,96,7,4,DUO_CARRY,BOT,19,3184212544,EUW1,420,8,1541,1494859155283,7.9.186.8155,19,0,3092,2010,3158,1082,3165,0,3340,2,7,5,0,1,0,489,0,0,0,0,0,46790,41813,4515,462,0,9197,8037,1159,0,104,1,4264,477,477,26,0,11576,4721,6673,182,7792,6925,1,0,36,2,2,0,236,12,3,0,14,3,0
93,102,19,4,40,4,3,DUO_SUPPORT,BOT,19,3184212544,EUW1,420,8,1541,1494859155283,7.9.186.8155,19,0,3092,2010,3158,1082,3165,0,3340,2,7,5,0,1,0,489,0,0,0,0,0,46790,41813,4515,462,0,9197,8037,1159,0,104,1,4264,477,477,26,0,11576,4721,6673,182,7792,6925,1,0,36,2,2,0,236,12,3,0,14,3,0
94,103,19,5,84,14,4,SOLO,MID,19,3184212544,EUW1,420,8,1541,1494859155283,7.9.186.8155,19,0,3092,2010,3158,1082,3165,0,3340,2,7,5,0,1,0,489,0,0,0,0,0,46790,41813,4515,462,0,9197,8037,1159,0,104,1,4264,477,477,26,0,11576,4721,6673,182,7792,6925,1,0,36,2,2,0,236,12,3,0,14,3,0
95,104,19,6,127,4,14,SOLO,MID,19,3184212544,EUW1,420,8,1541,1494859155283,7.9.186.8155,19,0,3092,2010,3158,1082,3165,0,3340,2,7,5,0,1,0,489,0,0,0,0,0,46790,41813,4515,462,0,9197,8037,1159,0,104,1,4264,477,477,26,0,11576,4721,6673,182,7792,6925,1,0,36,2,2,0,236,12,3,0,14,3,0
96,105,19,7,236,7,4,DUO_CARRY,BOT,19,3184212544,EUW1,420,8,1541,1494859155283,7.9.186.8155,19,0,3092,2010,3158,1082,3165,0,3340,2,7,5,0,1,0,489,0,0,0,0,0,46790,41813,4515,462,0,9197,8037,1159,0,104,1,4264,477,477,26,0,11576,4721,6673,182,7792,6925,1,0,36,2,2,0,236,12,3,0,14,3,0
97,106,19,8,53,3,4,DUO_SUPPORT,BOT,19,3184212544,EUW1,420,8,1541,1494859155283,7.9.186.8155,19,0,3092,2010,3158,1082,3165,0,3340,2,7,5,0,1,0,489,0,0,0,0,0,46790,41813,4515,462,0,9197,8037,1159,0,104,1,4264,477,477,26,0,11576,4721,6673,182,7792,6925,1,0,36,2,2,0,236,12,3,0,14,3,0
98,107,19,9,58,4,12,SOLO,TOP,19,3184212544,EUW1,420,8,1541,1494859155283,7.9.186.8155,19,0,3092,2010,3158,1082,3165,0,3340,2,7,5,0,1,0,489,0,0,0,0,0,46790,41813,4515,462,0,9197,8037,1159,0,104,1,4264,477,477,26,0,11576,4721,6673,182,7792,6925,1,0,36,2,2,0,236,12,3,0,14,3,0
99,108,19,10,19,4,11,NONE,JUNGLE,19,3184212544,EUW1,420,8,1541,1494859155283,7.9.186.8155,19,0,3092,2010,3158,1082,3165,0,3340,2,7,5,0,1,0,489,0,0,0,0,0,46790,41813,4515,462,0,9197,8037,1159,0,104,1,4264,477,477,26,0,11576,4721,6673,182,7792,6925,1,0,36,2,2,0,236,12,3,0,14,3,0
100,109,20,1,40,4,3,DUO,BOT,20,3184139041,EUW1,420,8,830,1494857923980,7.9.186.8155,20,0,3040,3165,1056,1052,0,0,3340,2,8,6,0,1,0,338,0,0,0,0,0,62444,54560,7675,208,0,9339,8696,616,26,3003,2,6217,0,0,16,0,16571,7180,8902,488,8544,7210,0,0,128,10,10,0,980,12,1,0,10,2,0
101,110,20,2,236,4,7,DUO,BOT,20,3184139041,EUW1,420,8,830,1494857923980,7.9.186.8155,20,0,3040,3165,1056,1052,0,0,3340,2,8,6,0,1,0,338,0,0,0,0,0,62444,54560,7675,208,0,9339,8696,616,26,3003,2,6217,0,0,16,0,16571,7180,8902,488,8544,7210,0,0,128,10,10,0,980,12,1,0,10,2,0
102,111,20,3,62,12,4,SOLO,TOP,20,3184139041,EUW1,420,8,830,1494857923980,7.9.186.8155,20,0,3040,3165,1056,1052,0,0,3340,2,8,6,0,1,0,338,0,0,0,0,0,62444,54560,7675,208,0,9339,8696,616,26,3003,2,6217,0,0,16,0,16571,7180,8902,488,8544,7210,0,0,128,10,10,0,980,12,1,0,10,2,0
103,112,20,4,55,4,14,SOLO,MID,20,3184139041,EUW1,420,8,830,1494857923980,7.9.186.8155,20,0,3040,3165,1056,1052,0,0,3340,2,8,6,0,1,0,338,0,0,0,0,0,62444,54560,7675,208,0,9339,8696,616,26,3003,2,6217,0,0,16,0,16571,7180,8902,488,8544,7210,0,0,128,10,10,0,980,12,1,0,10,2,0
104,113,20,5,19,4,11,NONE,JUNGLE,20,3184139041,EUW1,420,8,830,1494857923980,7.9.186.8155,20,0,3040,3165,1056,1052,0,0,3340,2,8,6,0,1,0,338,0,0,0,0,0,62444,54560,7675,208,0,9339,8696,616,26,3003,2,6217,0,0,16,0,16571,7180,8902,488,8544,7210,0,0,128,10,10,0,980,12,1,0,10,2,0
105,114,20,6,245,4,14,SOLO,MID,20,3184139041,EUW1,420,8,830,1494857923980,7.9.186.8155,20,0,3040,3165,1056,1052,0,0,3340,2,8,6,0,1,0,338,0,0,0,0,0,62444,54560,7675,208,0,9339,8696,616,26,3003,2,6217,0,0,16,0,16571,7180,8902,488,8544,7210,0,0,128,10,10,0,980,12,1,0,10,2,0
106,115,20,7,498,4,7,DUO,BOT,20,3184139041,EUW1,420,8,830,1494857923980,7.9.186.8155,20,0,3040,3165,1056,1052,0,0,3340,2,8,6,0,1,0,338,0,0,0,0,0,62444,54560,7675,208,0,9339,8696,616,26,3003,2,6217,0,0,16,0,16571,7180,8902,488,8544,7210,0,0,128,10,10,0,980,12,1,0,10,2,0
107,116,20,8,497,4,3,DUO,BOT,20,3184139041,EUW1,420,8,830,1494857923980,7.9.186.8155,20,0,3040,3165,1056,1052,0,0,3340,2,8,6,0,1,0,338,0,0,0,0,0,62444,54560,7675,208,0,9339,8696,616,26,3003,2,6217,0,0,16,0,16571,7180,8902,488,8544,7210,0,0,128,10,10,0,980,12,1,0,10,2,0
108,117,20,9,75,4,12,SOLO,TOP,20,3184139041,EUW1,420,8,830,1494857923980,7.9.186.8155,20,0,3040,3165,1056,1052,0,0,3340,2,8,6,0,1,0,338,0,0,0,0,0,62444,54560,7675,208,0,9339,8696,616,26,3003,2,6217,0,0,16,0,16571,7180,8902,488,8544,7210,0,0,128,10,10,0,980,12,1,0,10,2,0
109,118,20,10,11,11,6,NONE,JUNGLE,20,3184139041,EUW1,420,8,830,1494857923980,7.9.186.8155,20,0,3040,3165,1056,1052,0,0,3340,2,8,6,0,1,0,338,0,0,0,0,0,62444,54560,7675,208,0,9339,8696,616,26,3003,2,6217,0,0,16,0,16571,7180,8902,488,8544,7210,0,0,128,10,10,0,980,12,1,0,10,2,0
110,119,21,1,157,4,14,SOLO,TOP,21,3183199947,EUW1,420,8,1739,1494769120347,7.9.186.8155,21,0,1038,1037,3087,3006,1018,1042,3340,1,7,4,0,1,0,672,0,0,0,0,0,117896,25902,90755,1238,365,5909,1504,4031,372,494,1,11259,3070,3070,9,0,15955,4034,11448,472,9083,8100,0,0,114,49,25,24,203,13,1,0,7,1,1
111,120,21,2,119,7,4,DUO_CARRY,BOT,21,3183199947,EUW1,420,8,1739,1494769120347,7.9.186.8155,21,0,1038,1037,3087,3006,1018,1042,3340,1,7,4,0,1,0,672,0,0,0,0,0,117896,25902,90755,1238,365,5909,1504,4031,372,494,1,11259,3070,3070,9,0,15955,4034,11448,472,9083,8100,0,0,114,49,25,24,203,13,1,0,7,1,1
112,121,21,3,79,4,11,NONE,JUNGLE,21,3183199947,EUW1,420,8,1739,1494769120347,7.9.186.8155,21,0,1038,1037,3087,3006,1018,1042,3340,1,7,4,0,1,0,672,0,0,0,0,0,117896,25902,90755,1238,365,5909,1504,4031,372,494,1,11259,3070,3070,9,0,15955,4034,11448,472,9083,8100,0,0,114,49,25,24,203,13,1,0,7,1,1
113,122,21,4,38,4,14,SOLO,MID,21,3183199947,EUW1,420,8,1739,1494769120347,7.9.186.8155,21,0,1038,1037,3087,3006,1018,1042,3340,1,7,4,0,1,0,672,0,0,0,0,0,117896,25902,90755,1238,365,5909,1504,4031,372,494,1,11259,3070,3070,9,0,15955,4034,11448,472,9083,8100,0,0,114,49,25,24,203,13,1,0,7,1,1
114,123,21,5,40,4,3,DUO_SUPPORT,BOT,21,3183199947,EUW1,420,8,1739,1494769120347,7.9.186.8155,21,0,1038,1037,3087,3006,1018,1042,3340,1,7,4,0,1,0,672,0,0,0,0,0,117896,25902,90755,1238,365,5909,1504,4031,372,494,1,11259,3070,3070,9,0,15955,4034,11448,472,9083,8100,0,0,114,49,25,24,203,13,1,0,7,1,1
115,124,21,6,497,4,14,DUO_SUPPORT,BOT,21,3183199947,EUW1,420,8,1739,1494769120347,7.9.186.8155,21,0,1038,1037,3087,3006,1018,1042,3340,1,7,4,0,1,0,672,0,0,0,0,0,117896,25902,90755,1238,365,5909,1504,4031,372,494,1,11259,3070,3070,9,0,15955,4034,11448,472,9083,8100,0,0,114,49,25,24,203,13,1,0,7,1,1
116,125,21,7,498,12,4,DUO_CARRY,BOT,21,3183199947,EUW1,420,8,1739,1494769120347,7.9.186.8155,21,0,1038,1037,3087,3006,1018,1042,3340,1,7,4,0,1,0,672,0,0,0,0,0,117896,25902,90755,1238,365,5909,1504,4031,372,494,1,11259,3070,3070,9,0,15955,4034,11448,472,9083,8100,0,0,114,49,25,24,203,13,1,0,7,1,1
117,126,21,8,105,14,4,SOLO,MID,21,3183199947,EUW1,420,8,1739,1494769120347,7.9.186.8155,21,0,1038,1037,3087,3006,1018,1042,3340,1,7,4,0,1,0,672,0,0,0,0,0,117896,25902,90755,1238,365,5909,1504,4031,372,494,1,11259,3070,3070,9,0,15955,4034,11448,472,9083,8100,0,0,114,49,25,24,203,13,1,0,7,1,1
118,127,21,9,19,4,11,NONE,JUNGLE,21,3183199947,EUW1,420,8,1739,1494769120347,7.9.186.8155,21,0,1038,1037,3087,3006,1018,1042,3340,1,7,4,0,1,0,672,0,0,0,0,0,117896,25902,90755,1238,365,5909,1504,4031,372,494,1,11259,3070,3070,9,0,15955,4034,11448,472,9083,8100,0,0,114,49,25,24,203,13,1,0,7,1,1
119,128,21,10,98,12,4,SOLO,TOP,21,3183199947,EUW1,420,8,1739,1494769120347,7.9.186.8155,21,0,1038,1037,3087,3006,1018,1042,3340,1,7,4,0,1,0,672,0,0,0,0,0,117896,25902,90755,1238,365,5909,1504,4031,372,494,1,11259,3070,3070,9,0,15955,4034,11448,472,9083,8100,0,0,114,49,25,24,203,13,1,0,7,1,1
120,129,22,1,19,4,11,NONE,JUNGLE,22,3183149084,EUW1,420,8,1964,1494766338780,7.9.186.8155,22,0,3157,3158,3027,3100,1056,1058,3340,9,7,11,4,1,3,399,0,0,0,0,0,129156,117800,11355,0,0,16047,14050,1997,0,3165,1,7726,721,721,13,0,20763,9437,10227,1098,13299,11600,0,0,189,1,0,1,324,16,0,0,9,1,0
121,130,22,2,12,3,4,DUO_SUPPORT,BOT,22,3183149084,EUW1,420,8,1964,1494766338780,7.9.186.8155,22,0,3157,3158,3027,3100,1056,1058,3340,9,7,11,4,1,3,399,0,0,0,0,0,129156,117800,11355,0,0,16047,14050,1997,0,3165,1,7726,721,721,13,0,20763,9437,10227,1098,13299,11600,0,0,189,1,0,1,324,16,0,0,9,1,0
122,131,22,3,48,4,12,SOLO,TOP,22,3183149084,EUW1,420,8,1964,1494766338780,7.9.186.8155,22,0,3157,3158,3027,3100,1056,1058,3340,9,7,11,4,1,3,399,0,0,0,0,0,129156,117800,11355,0,0,16047,14050,1997,0,3165,1,7726,721,721,13,0,20763,9437,10227,1098,13299,11600,0,0,189,1,0,1,324,16,0,0,9,1,0
123,132,22,4,34,4,14,SOLO,MID,22,3183149084,EUW1,420,8,1964,1494766338780,7.9.186.8155,22,0,3157,3158,3027,3100,1056,1058,3340,9,7,11,4,1,3,399,0,0,0,0,0,129156,117800,11355,0,0,16047,14050,1997,0,3165,1,7726,721,721,13,0,20763,9437,10227,1098,13299,11600,0,0,189,1,0,1,324,16,0,0,9,1,0
124,133,22,5,18,7,4,DUO_CARRY,BOT,22,3183149084,EUW1,420,8,1964,1494766338780,7.9.186.8155,22,0,3157,3158,3027,3100,1056,1058,3340,9,7,11,4,1,3,399,0,0,0,0,0,129156,117800,11355,0,0,16047,14050,1997,0,3165,1,7726,721,721,13,0,20763,9437,10227,1098,13299,11600,0,0,189,1,0,1,324,16,0,0,9,1,0
125,134,22,6,45,4,12,SOLO,MID,22,3183149084,EUW1,420,8,1964,1494766338780,7.9.186.8155,22,0,3157,3158,3027,3100,1056,1058,3340,9,7,11,4,1,3,399,0,0,0,0,0,129156,117800,11355,0,0,16047,14050,1997,0,3165,1,7726,721,721,13,0,20763,9437,10227,1098,13299,11600,0,0,189,1,0,1,324,16,0,0,9,1,0
126,135,22,7,51,4,7,DUO_CARRY,BOT,22,3183149084,EUW1,420,8,1964,1494766338780,7.9.186.8155,22,0,3157,3158,3027,3100,1056,1058,3340,9,7,11,4,1,3,399,0,0,0,0,0,129156,117800,11355,0,0,16047,14050,1997,0,3165,1,7726,721,721,13,0,20763,9437,10227,1098,13299,11600,0,0,189,1,0,1,324,16,0,0,9,1,0
127,136,22,8,43,3,4,DUO_SUPPORT,BOT,22,3183149084,EUW1,420,8,1964,1494766338780,7.9.186.8155,22,0,3157,3158,3027,3100,1056,1058,3340,9,7,11,4,1,3,399,0,0,0,0,0,129156,117800,11355,0,0,16047,14050,1997,0,3165,1,7726,721,721,13,0,20763,9437,10227,1098,13299,11600,0,0,189,1,0,1,324,16,0,0,9,1,0
128,137,22,9,122,4,12,SOLO,TOP,22,3183149084,EUW1,420,8,1964,1494766338780,7.9.186.8155,22,0,3157,3158,3027,3100,1056,1058,3340,9,7,11,4,1,3,399,0,0,0,0,0,129156,117800,11355,0,0,16047,14050,1997,0,3165,1,7726,721,721,13,0,20763,9437,10227,1098,13299,11600,0,0,189,1,0,1,324,16,0,0,9,1,0
129,138,22,10,113,11,4,NONE,JUNGLE,22,3183149084,EUW1,420,8,1964,1494766338780,7.9.186.8155,22,0,3157,3158,3027,3100,1056,1058,3340,9,7,11,4,1,3,399,0,0,0,0,0,129156,117800,11355,0,0,16047,14050,1997,0,3165,1,7726,721,721,13,0,20763,9437,10227,1098,13299,11600,0,0,189,1,0,1,324,16,0,0,9,1,0
130,139,23,1,19,4,11,NONE,JUNGLE,23,3183142191,EUW1,420,8,1280,1494764416274,7.9.186.8155,23,0,1402,3100,3041,3020,3089,3135,3340,19,3,8,9,2,2,1058,1,0,0,0,0,179252,134097,39536,5618,0,30236,21178,7374,1684,5072,1,12558,160,160,20,0,21945,6192,14818,934,15808,17445,0,0,120,70,36,34,564,17,0,0,12,1,0
131,140,23,2,420,4,12,SOLO,TOP,23,3183142191,EUW1,420,8,1280,1494764416274,7.9.186.8155,23,0,1402,3100,3041,3020,3089,3135,3340,19,3,8,9,2,2,1058,1,0,0,0,0,179252,134097,39536,5618,0,30236,21178,7374,1684,5072,1,12558,160,160,20,0,21945,6192,14818,934,15808,17445,0,0,120,70,36,34,564,17,0,0,12,1,0
132,141,23,3,51,7,4,DUO_CARRY,BOT,23,3183142191,EUW1,420,8,1280,1494764416274,7.9.186.8155,23,0,1402,3100,3041,3020,3089,3135,3340,19,3,8,9,2,2,1058,1,0,0,0,0,179252,134097,39536,5618,0,30236,21178,7374,1684,5072,1,12558,160,160,20,0,21945,6192,14818,934,15808,17445,0,0,120,70,36,34,564,17,0,0,12,1,0
133,142,23,4,432,14,4,DUO_SUPPORT,BOT,23,3183142191,EUW1,420,8,1280,1494764416274,7.9.186.8155,23,0,1402,3100,3041,3020,3089,3135,3340,19,3,8,9,2,2,1058,1,0,0,0,0,179252,134097,39536,5618,0,30236,21178,7374,1684,5072,1,12558,160,160,20,0,21945,6192,14818,934,15808,17445,0,0,120,70,36,34,564,17,0,0,12,1,0
134,143,23,5,105,14,4,SOLO,MID,23,3183142191,EUW1,420,8,1280,1494764416274,7.9.186.8155,23,0,1402,3100,3041,3020,3089,3135,3340,19,3,8,9,2,2,1058,1,0,0,0,0,179252,134097,39536,5618,0,30236,21178,7374,1684,5072,1,12558,160,160,20,0,21945,6192,14818,934,15808,17445,0,0,120,70,36,34,564,17,0,0,12,1,0
135,144,23,6,122,14,4,SOLO,TOP,23,3183142191,EUW1,420,8,1280,1494764416274,7.9.186.8155,23,0,1402,3100,3041,3020,3089,3135,3340,19,3,8,9,2,2,1058,1,0,0,0,0,179252,134097,39536,5618,0,30236,21178,7374,1684,5072,1,12558,160,160,20,0,21945,6192,14818,934,15808,17445,0,0,120,70,36,34,564,17,0,0,12,1,0
136,145,23,7,20,11,4,NONE,JUNGLE,23,3183142191,EUW1,420,8,1280,1494764416274,7.9.186.8155,23,0,1402,3100,3041,3020,3089,3135,3340,19,3,8,9,2,2,1058,1,0,0,0,0,179252,134097,39536,5618,0,30236,21178,7374,1684,5072,1,12558,160,160,20,0,21945,6192,14818,934,15808,17445,0,0,120,70,36,34,564,17,0,0,12,1,0
137,146,23,8,236,4,7,DUO_CARRY,BOT,23,3183142191,EUW1,420,8,1280,1494764416274,7.9.186.8155,23,0,1402,3100,3041,3020,3089,3135,3340,19,3,8,9,2,2,1058,1,0,0,0,0,179252,134097,39536,5618,0,30236,21178,7374,1684,5072,1,12558,160,160,20,0,21945,6192,14818,934,15808,17445,0,0,120,70,36,34,564,17,0,0,12,1,0
138,147,23,9,164,14,4,SOLO,MID,23,3183142191,EUW1,420,8,1280,1494764416274,7.9.186.8155,23,0,1402,3100,3041,3020,3089,3135,3340,19,3,8,9,2,2,1058,1,0,0,0,0,179252,134097,39536,5618,0,30236,21178,7374,1684,5072,1,12558,160,160,20,0,21945,6192,14818,934,15808,17445,0,0,120,70,36,34,564,17,0,0,12,1,0
139,148,23,10,40,4,3,DUO_SUPPORT,BOT,23,3183142191,EUW1,420,8,1280,1494764416274,7.9.186.8155,23,0,1402,3100,3041,3020,3089,3135,3340,19,3,8,9,2,2,1058,1,0,0,0,0,179252,134097,39536,5618,0,30236,21178,7374,1684,5072,1,12558,160,160,20,0,21945,6192,14818,934,15808,17445,0,0,120,70,36,34,564,17,0,0,12,1,0
